_id,nombre1,nombre2,apellido1,apellido2,genero,edad,fecha_nacimiento,curp,id,voto,email,password
6565167232e56784f05635bc,Demian,Alfonso,Zarate,Cirigo,Hombre,20,2003-01-06,ZACD030106HOMBREDFZA80C,291,4,demianzarate291@urcmac.edu.mx,zaratedemian291
6565167232e56784f05635bd,Demian,Alfonso,Ruiz,Romero,Hombre,27,1996-01-08,RURD960108HOMBREDFRU62X,292,5,demianruiz292@urcmac.edu.mx,ruizdemian292
6565167232e56784f05635be,Demian,Rogelio,Hidalgo,Sanchez,Hombre,29,1994-01-08,HISD940108HOMBREDFHI51C,293,2,demianhidalgo293@urcmac.edu.mx,hidalgodemian293
6565167232e56784f05635bf,Demian,Donaji,Hidalgo,Cirigo,Hombre,30,1993-01-08,HICD930108HOMBREDFHI47R,294,4,demianhidalgo294@urcmac.edu.mx,hidalgodemian294
6565167232e56784f05635c0,Juan ,Alfonso,Zarate,Sebastian,Hombre,24,1999-01-07,ZASJ990107HOMBREDFZA58M,295,4,juan zarate295@urcmac.edu.mx,zaratejuan 295
6565167232e56784f05635c1,Albert,Donaji,Hidalgo,Sanchez,Hombre,22,2001-01-06,HISA010106HOMBREDFHI61W,296,5,alberthidalgo296@urcmac.edu.mx,hidalgoalbert296
6565167232e56784f05635c2,Juan ,Alfonso,Espinosa,Sebastian,Hombre,29,1994-01-08,ESSJ940108HOMBREDFES70A,297,1,juan espinosa297@urcmac.edu.mx,espinosajuan 297
6565167232e56784f05635c3,Demian,Alfonso,Espinosa,Martinez,Hombre,23,2000-01-07,ESMD000107HOMBREDFES62S,298,5,demianespinosa298@urcmac.edu.mx,espinosademian298
6565167232e56784f05635c4,Juan ,Pablo,Espinosa,Cirigo,Hombre,23,2000-01-07,ESCJ000107HOMBREDFES87M,299,1,juan espinosa299@urcmac.edu.mx,espinosajuan 299
6565167232e56784f05635c5,Albert,Rogelio,Zarate,Martinez,Hombre,29,1994-01-08,ZAMA940108HOMBREDFZA21N,300,5,albertzarate300@urcmac.edu.mx,zaratealbert300
6565167232e56784f05635c6,Jose,Alfonso,Zarate,Martinez,Hombre,26,1997-01-07,ZAMJ970107HOMBREDFZA45E,301,3,josezarate301@urcmac.edu.mx,zaratejose301
6565167232e56784f05635c7,Juan ,Rogelio,Zarate,Martinez,Hombre,28,1995-01-08,ZAMJ950108HOMBREDFZA82K,302,4,juan zarate302@urcmac.edu.mx,zaratejuan 302
6565167232e56784f05635c8,Albert,Rogelio,Espinosa,Martinez,Hombre,26,1997-01-07,ESMA970107HOMBREDFES58M,303,5,albertespinosa303@urcmac.edu.mx,espinosaalbert303
6565167332e56784f05635c9,Jose,Alfonso,Espinosa,Martinez,Hombre,20,2003-01-06,ESMJ030106HOMBREDFES78Z,304,5,joseespinosa304@urcmac.edu.mx,espinosajose304
6565167332e56784f05635ca,Albert,Rogelio,Adaya,Cirigo,Hombre,26,1997-01-07,ADCA970107HOMBREDFAD91Q,305,3,albertadaya305@urcmac.edu.mx,adayaalbert305
6565167332e56784f05635cb,Juan ,Rogelio,Espinosa,Martinez,Hombre,30,1993-01-08,ESMJ930108HOMBREDFES94T,306,3,juan espinosa306@urcmac.edu.mx,espinosajuan 306
6565167332e56784f05635cc,Juan ,Rogelio,Adaya,Cirigo,Hombre,22,2001-01-06,ADCJ010106HOMBREDFAD88D,307,4,juan adaya307@urcmac.edu.mx,adayajuan 307
6565167332e56784f05635cd,Jose,,Hidalgo,Sebastian,Hombre,23,2000-01-07,HISJ000107HOMBREDFHI11M,308,5,josehidalgo308@urcmac.edu.mx,hidalgojose308
6565167332e56784f05635ce,Jose,Alfonso,Hidalgo,Cirigo,Hombre,25,1998-01-07,HICJ980107HOMBREDFHI41R,309,1,josehidalgo309@urcmac.edu.mx,hidalgojose309
6565167332e56784f05635cf,Demian,Pablo,Ruiz,Sanchez,Hombre,25,1998-01-07,RUSD980107HOMBREDFRU54P,310,2,demianruiz310@urcmac.edu.mx,ruizdemian310
6565167332e56784f05635d0,Juan ,Alfonso,Hidalgo,Sanchez,Hombre,22,2001-01-06,HISJ010106HOMBREDFHI24T,311,5,juan hidalgo311@urcmac.edu.mx,hidalgojuan 311
6565167332e56784f05635d1,Hector,Donaji,Zarate,Sanchez,Hombre,25,1998-01-07,ZASH980107HOMBREDFZA47T,312,2,hectorzarate312@urcmac.edu.mx,zaratehector312
6565167332e56784f05635d2,Jose,Pablo,Ruiz,Sebastian,Hombre,20,2003-01-06,RUSJ030106HOMBREDFRU34U,313,1,joseruiz313@urcmac.edu.mx,ruizjose313
6565167332e56784f05635d3,Albert,Pablo,Adaya,Romero,Hombre,20,2003-01-06,ADRA030106HOMBREDFAD41P,314,5,albertadaya314@urcmac.edu.mx,adayaalbert314
6565167332e56784f05635d4,Hector,Donaji,Espinosa,Sebastian,Hombre,20,2003-01-06,ESSH030106HOMBREDFES79H,315,3,hectorespinosa315@urcmac.edu.mx,espinosahector315
6565167332e56784f05635d5,Jose,Donaji,Ruiz,Sebastian,Hombre,22,2001-01-06,RUSJ010106HOMBREDFRU56F,316,5,joseruiz316@urcmac.edu.mx,ruizjose316
6565167432e56784f05635d6,Demian,,Ruiz,Sanchez,Hombre,24,1999-01-07,RUSD990107HOMBREDFRU76G,317,2,demianruiz317@urcmac.edu.mx,ruizdemian317
6565167432e56784f05635d7,Jose,Rogelio,Zarate,Sebastian,Hombre,25,1998-01-07,ZASJ980107HOMBREDFZA23S,318,4,josezarate318@urcmac.edu.mx,zaratejose318
6565167432e56784f05635d8,Hector,Rogelio,Hidalgo,Sebastian,Hombre,30,1993-01-08,HISH930108HOMBREDFHI55X,319,4,hectorhidalgo319@urcmac.edu.mx,hidalgohector319
6565167432e56784f05635d9,Juan ,Donaji,Zarate,Cirigo,Hombre,25,1998-01-07,ZACJ980107HOMBREDFZA91M,320,2,juan zarate320@urcmac.edu.mx,zaratejuan 320
6565167432e56784f05635da,Juan ,Donaji,Ruiz,Romero,Hombre,21,2002-01-06,RURJ020106HOMBREDFRU70H,321,5,juan ruiz321@urcmac.edu.mx,ruizjuan 321
6565167432e56784f05635db,Albert,Alfonso,Hidalgo,Sebastian,Hombre,22,2001-01-06,HISA010106HOMBREDFHI23N,322,4,alberthidalgo322@urcmac.edu.mx,hidalgoalbert322
6565167432e56784f05635dc,Juan ,Donaji,Espinosa,Cirigo,Hombre,23,2000-01-07,ESCJ000107HOMBREDFES93Q,323,4,juan espinosa323@urcmac.edu.mx,espinosajuan 323
6565167432e56784f05635dd,Demian,Pablo,Adaya,Sebastian,Hombre,27,1996-01-08,ADSD960108HOMBREDFAD13K,324,4,demianadaya324@urcmac.edu.mx,adayademian324
6565167432e56784f05635de,Demian,Donaji,Zarate,Martinez,Hombre,28,1995-01-08,ZAMD950108HOMBREDFZA17S,325,1,demianzarate325@urcmac.edu.mx,zaratedemian325
6565167432e56784f05635df,Hector,Donaji,Hidalgo,Sanchez,Hombre,28,1995-01-08,HISH950108HOMBREDFHI91H,326,3,hectorhidalgo326@urcmac.edu.mx,hidalgohector326
6565167432e56784f05635e0,Demian,Donaji,Adaya,Sebastian,Hombre,23,2000-01-07,ADSD000107HOMBREDFAD79R,327,2,demianadaya327@urcmac.edu.mx,adayademian327
6565167432e56784f05635e1,Demian,Alfonso,Ruiz,Martinez,Hombre,24,1999-01-07,RUMD990107HOMBREDFRU80X,328,2,demianruiz328@urcmac.edu.mx,ruizdemian328
6565167432e56784f05635e2,Demian,Pablo,Hidalgo,Sebastian,Hombre,21,2002-01-06,HISD020106HOMBREDFHI98V,329,2,demianhidalgo329@urcmac.edu.mx,hidalgodemian329
6565167432e56784f05635e3,Demian,Donaji,Espinosa,Martinez,Hombre,29,1994-01-08,ESMD940108HOMBREDFES97O,330,3,demianespinosa330@urcmac.edu.mx,espinosademian330
6565167532e56784f05635e4,Demian,,Adaya,Sebastian,Hombre,29,1994-01-08,ADSD940108HOMBREDFAD42T,331,2,demianadaya331@urcmac.edu.mx,adayademian331
6565167532e56784f05635e5,Juan ,,Espinosa,Romero,Hombre,25,1998-01-07,ESRJ980107HOMBREDFES58B,332,5,juan espinosa332@urcmac.edu.mx,espinosajuan 332
6565167532e56784f05635e6,Hector,Pablo,Ruiz,Sebastian,Hombre,21,2002-01-06,RUSH020106HOMBREDFRU61S,333,1,hectorruiz333@urcmac.edu.mx,ruizhector333
6565167532e56784f05635e7,Hector,Pablo,Adaya,Romero,Hombre,22,2001-01-06,ADRH010106HOMBREDFAD68O,334,3,hectoradaya334@urcmac.edu.mx,adayahector334
6565167532e56784f05635e8,Jose,Alfonso,Adaya,Sebastian,Hombre,30,1993-01-08,ADSJ930108HOMBREDFAD82A,335,2,joseadaya335@urcmac.edu.mx,adayajose335
6565167532e56784f05635e9,Hector,Alfonso,Hidalgo,Martinez,Hombre,28,1995-01-08,HIMH950108HOMBREDFHI74O,336,4,hectorhidalgo336@urcmac.edu.mx,hidalgohector336
6565167532e56784f05635ea,Demian,Alfonso,Espinosa,Cirigo,Hombre,26,1997-01-07,ESCD970107HOMBREDFES16T,337,2,demianespinosa337@urcmac.edu.mx,espinosademian337
6565167532e56784f05635eb,Jose,,Zarate,Sebastian,Hombre,24,1999-01-07,ZASJ990107HOMBREDFZA65B,338,5,josezarate338@urcmac.edu.mx,zaratejose338
6565167532e56784f05635ec,Jose,Alfonso,Zarate,Cirigo,Hombre,25,1998-01-07,ZACJ980107HOMBREDFZA96V,339,2,josezarate339@urcmac.edu.mx,zaratejose339
6565167532e56784f05635ed,Albert,Rogelio,Ruiz,Romero,Hombre,30,1993-01-08,RURA930108HOMBREDFRU60I,340,2,albertruiz340@urcmac.edu.mx,ruizalbert340
6565167532e56784f05635ee,Jose,,Espinosa,Sebastian,Hombre,26,1997-01-07,ESSJ970107HOMBREDFES13K,341,4,joseespinosa341@urcmac.edu.mx,espinosajose341
6565167532e56784f05635ef,Jose,Alfonso,Espinosa,Cirigo,Hombre,30,1993-01-08,ESCJ930108HOMBREDFES34R,342,2,joseespinosa342@urcmac.edu.mx,espinosajose342
6565167532e56784f05635f0,Juan ,Rogelio,Ruiz,Romero,Hombre,29,1994-01-08,RURJ940108HOMBREDFRU56L,343,3,juan ruiz343@urcmac.edu.mx,ruizjuan 343
6565167532e56784f05635f1,Juan ,Alfonso,Zarate,Sanchez,Hombre,28,1995-01-08,ZASJ950108HOMBREDFZA55J,344,4,juan zarate344@urcmac.edu.mx,zaratejuan 344
6565167632e56784f05635f2,Juan ,Alfonso,Espinosa,Sanchez,Hombre,27,1996-01-08,ESSJ960108HOMBREDFES42T,345,1,juan espinosa345@urcmac.edu.mx,espinosajuan 345
6565167632e56784f05635f3,Albert,,Hidalgo,Sebastian,Hombre,24,1999-01-07,HISA990107HOMBREDFHI28L,346,5,alberthidalgo346@urcmac.edu.mx,hidalgoalbert346
6565167632e56784f05635f4,Demian,Rogelio,Ruiz,Sebastian,Hombre,21,2002-01-06,RUSD020106HOMBREDFRU57Y,347,4,demianruiz347@urcmac.edu.mx,ruizdemian347
6565167632e56784f05635f5,Jose,,Hidalgo,Sanchez,Hombre,25,1998-01-07,HISJ980107HOMBREDFHI44H,348,4,josehidalgo348@urcmac.edu.mx,hidalgojose348
6565167632e56784f05635f6,Juan ,Donaji,Ruiz,Martinez,Hombre,27,1996-01-08,RUMJ960108HOMBREDFRU11C,349,3,juan ruiz349@urcmac.edu.mx,ruizjuan 349
6565167632e56784f05635f7,Albert,Donaji,Ruiz,Sebastian,Hombre,22,2001-01-06,RUSA010106HOMBREDFRU40H,350,2,albertruiz350@urcmac.edu.mx,ruizalbert350
6565167632e56784f05635f8,Jose,Rogelio,Adaya,Romero,Hombre,30,1993-01-08,ADRJ930108HOMBREDFAD38X,351,2,joseadaya351@urcmac.edu.mx,adayajose351
6565167632e56784f05635f9,Jose,Pablo,Ruiz,Sanchez,Hombre,20,2003-01-06,RUSJ030106HOMBREDFRU64P,352,2,joseruiz352@urcmac.edu.mx,ruizjose352
6565167632e56784f05635fa,Hector,Donaji,Espinosa,Sanchez,Hombre,26,1997-01-07,ESSH970107HOMBREDFES14X,353,1,hectorespinosa353@urcmac.edu.mx,espinosahector353
6565167632e56784f05635fb,Jose,Donaji,Ruiz,Sanchez,Hombre,21,2002-01-06,RUSJ020106HOMBREDFRU77I,354,5,joseruiz354@urcmac.edu.mx,ruizjose354
6565167632e56784f05635fc,Juan ,Pablo,Adaya,Romero,Hombre,26,1997-01-07,ADRJ970107HOMBREDFAD95M,355,1,juan adaya355@urcmac.edu.mx,adayajuan 355
6565167632e56784f05635fd,Demian,Donaji,Ruiz,Martinez,Hombre,27,1996-01-08,RUMD960108HOMBREDFRU79S,356,2,demianruiz356@urcmac.edu.mx,ruizdemian356
6565167632e56784f05635fe,Demian,Donaji,Zarate,Cirigo,Hombre,21,2002-01-06,ZACD020106HOMBREDFZA23I,357,4,demianzarate357@urcmac.edu.mx,zaratedemian357
6565167732e56784f05635ff,Hector,,Zarate,Sebastian,Hombre,23,2000-01-07,ZASH000107HOMBREDFZA58F,358,4,hectorzarate358@urcmac.edu.mx,zaratehector358
6565167732e56784f0563600,Jose,Rogelio,Zarate,Sanchez,Hombre,30,1993-01-08,ZASJ930108HOMBREDFZA30N,359,2,josezarate359@urcmac.edu.mx,zaratejose359
6565167732e56784f0563601,Demian,Donaji,Espinosa,Cirigo,Hombre,21,2002-01-06,ESCD020106HOMBREDFES83G,360,3,demianespinosa360@urcmac.edu.mx,espinosademian360
6565167732e56784f0563602,Hector,Rogelio,Hidalgo,Sanchez,Hombre,23,2000-01-07,HISH000107HOMBREDFHI93X,361,1,hectorhidalgo361@urcmac.edu.mx,hidalgohector361
6565167732e56784f0563603,Albert,Alfonso,Hidalgo,Sanchez,Hombre,23,2000-01-07,HISA000107HOMBREDFHI18E,362,2,alberthidalgo362@urcmac.edu.mx,hidalgoalbert362
6565167732e56784f0563604,Demian,Pablo,Adaya,Sanchez,Hombre,29,1994-01-08,ADSD940108HOMBREDFAD39D,363,2,demianadaya363@urcmac.edu.mx,adayademian363
6565167732e56784f0563605,Juan ,Alfonso,Ruiz,Sebastian,Hombre,22,2001-01-06,RUSJ010106HOMBREDFRU66O,364,1,juan ruiz364@urcmac.edu.mx,ruizjuan 364
6565167732e56784f0563606,Demian,Donaji,Adaya,Sanchez,Hombre,20,2003-01-06,ADSD030106HOMBREDFAD47B,365,4,demianadaya365@urcmac.edu.mx,adayademian365
6565167732e56784f0563607,Demian,Pablo,Hidalgo,Sanchez,Hombre,24,1999-01-07,HISD990107HOMBREDFHI29Z,366,4,demianhidalgo366@urcmac.edu.mx,hidalgodemian366
6565167732e56784f0563608,Hector,Alfonso,Zarate,Martinez,Hombre,20,2003-01-06,ZAMH030106HOMBREDFZA74I,367,3,hectorzarate367@urcmac.edu.mx,zaratehector367
6565167732e56784f0563609,Hector,Alfonso,Espinosa,Martinez,Hombre,23,2000-01-07,ESMH000107HOMBREDFES59P,368,1,hectorespinosa368@urcmac.edu.mx,espinosahector368
6565167732e56784f056360a,Jose,Alfonso,Ruiz,Martinez,Hombre,22,2001-01-06,RUMJ010106HOMBREDFRU53F,369,5,joseruiz369@urcmac.edu.mx,ruizjose369
6565167732e56784f056360b,Demian,,Adaya,Sanchez,Hombre,28,1995-01-08,ADSD950108HOMBREDFAD58R,370,1,demianadaya370@urcmac.edu.mx,adayademian370
6565167732e56784f056360c,Hector,,Hidalgo,Sebastian,Hombre,27,1996-01-08,HISH960108HOMBREDFHI67U,371,2,hectorhidalgo371@urcmac.edu.mx,hidalgohector371
6565167832e56784f056360d,Hector,Alfonso,Hidalgo,Cirigo,Hombre,22,2001-01-06,HICH010106HOMBREDFHI63S,372,3,hectorhidalgo372@urcmac.edu.mx,hidalgohector372
6565167832e56784f056360e,Demian,Alfonso,Adaya,Sanchez,Hombre,27,1996-01-08,ADSD960108HOMBREDFAD71G,373,4,demianadaya373@urcmac.edu.mx,adayademian373
6565167832e56784f056360f,Hector,Pablo,Ruiz,Sanchez,Hombre,30,1993-01-08,RUSH930108HOMBREDFRU17O,374,5,hectorruiz374@urcmac.edu.mx,ruizhector374
6565167832e56784f0563610,Hector,Donaji,Ruiz,Sanchez,Hombre,28,1995-01-08,RUSH950108HOMBREDFRU73F,375,1,hectorruiz375@urcmac.edu.mx,ruizhector375
6565167832e56784f0563611,Juan ,Donaji,Hidalgo,Romero,Hombre,22,2001-01-06,HIRJ010106HOMBREDFHI52D,376,5,juan hidalgo376@urcmac.edu.mx,hidalgojuan 376
6565167832e56784f0563612,Jose,Alfonso,Adaya,Sanchez,Hombre,29,1994-01-08,ADSJ940108HOMBREDFAD84Z,377,1,joseadaya377@urcmac.edu.mx,adayajose377
6565167832e56784f0563613,Jose,,Zarate,Sanchez,Hombre,25,1998-01-07,ZASJ980107HOMBREDFZA58Z,378,2,josezarate378@urcmac.edu.mx,zaratejose378
6565167832e56784f0563614,Hector,Rogelio,Zarate,Sebastian,Hombre,22,2001-01-06,ZASH010106HOMBREDFZA86R,379,3,hectorzarate379@urcmac.edu.mx,zaratehector379
6565167832e56784f0563615,Jose,,Espinosa,Sanchez,Hombre,28,1995-01-08,ESSJ950108HOMBREDFES19V,380,4,joseespinosa380@urcmac.edu.mx,espinosajose380
6565167832e56784f0563616,Albert,Alfonso,Zarate,Sebastian,Hombre,28,1995-01-08,ZASA950108HOMBREDFZA68S,381,3,albertzarate381@urcmac.edu.mx,zaratealbert381
6565167832e56784f0563617,Hector,Rogelio,Espinosa,Sebastian,Hombre,24,1999-01-07,ESSH990107HOMBREDFES82E,382,1,hectorespinosa382@urcmac.edu.mx,espinosahector382
6565167832e56784f0563618,Jose,Rogelio,Ruiz,Sebastian,Hombre,28,1995-01-08,RUSJ950108HOMBREDFRU69I,383,1,joseruiz383@urcmac.edu.mx,ruizjose383
6565167832e56784f0563619,Albert,Alfonso,Espinosa,Sebastian,Hombre,21,2002-01-06,ESSA020106HOMBREDFES33D,384,3,albertespinosa384@urcmac.edu.mx,espinosaalbert384
6565167932e56784f056361a,Juan ,Donaji,Ruiz,Cirigo,Hombre,22,2001-01-06,RUCJ010106HOMBREDFRU48M,385,3,juan ruiz385@urcmac.edu.mx,ruizjuan 385
6565167932e56784f056361b,Juan ,Pablo,Adaya,Martinez,Hombre,28,1995-01-08,ADMJ950108HOMBREDFAD32A,386,1,juan adaya386@urcmac.edu.mx,adayajuan 386
6565167932e56784f056361c,Demian,Pablo,Zarate,Sebastian,Hombre,29,1994-01-08,ZASD940108HOMBREDFZA54B,387,2,demianzarate387@urcmac.edu.mx,zaratedemian387
6565167932e56784f056361d,Albert,,Hidalgo,Sanchez,Hombre,26,1997-01-07,HISA970107HOMBREDFHI98W,388,4,alberthidalgo388@urcmac.edu.mx,hidalgoalbert388
6565167932e56784f056361e,Hector,Donaji,Zarate,Martinez,Hombre,23,2000-01-07,ZAMH000107HOMBREDFZA39Z,389,1,hectorzarate389@urcmac.edu.mx,zaratehector389
6565167932e56784f056361f,Demian,Rogelio,Ruiz,Sanchez,Hombre,20,2003-01-06,RUSD030106HOMBREDFRU82H,390,1,demianruiz390@urcmac.edu.mx,ruizdemian390
6565167932e56784f0563620,Demian,Donaji,Ruiz,Cirigo,Hombre,28,1995-01-08,RUCD950108HOMBREDFRU88L,391,4,demianruiz391@urcmac.edu.mx,ruizdemian391
6565167932e56784f0563621,Demian,,Ruiz,Martinez,Hombre,26,1997-01-07,RUMD970107HOMBREDFRU42V,392,4,demianruiz392@urcmac.edu.mx,ruizdemian392
6565167932e56784f0563622,Demian,Alfonso,Hidalgo,Romero,Hombre,27,1996-01-08,HIRD960108HOMBREDFHI51F,393,4,demianhidalgo393@urcmac.edu.mx,hidalgodemian393
6565167932e56784f0563623,Albert,Donaji,Ruiz,Sanchez,Hombre,23,2000-01-07,RUSA000107HOMBREDFRU27M,394,1,albertruiz394@urcmac.edu.mx,ruizalbert394
6565167932e56784f0563624,Hector,Donaji,Hidalgo,Martinez,Hombre,26,1997-01-07,HIMH970107HOMBREDFHI53E,395,2,hectorhidalgo395@urcmac.edu.mx,hidalgohector395
6565167932e56784f0563625,Jose,Donaji,Adaya,Sebastian,Hombre,24,1999-01-07,ADSJ990107HOMBREDFAD82G,396,3,joseadaya396@urcmac.edu.mx,adayajose396
6565167932e56784f0563626,Hector,,Zarate,Sanchez,Hombre,27,1996-01-08,ZASH960108HOMBREDFZA14P,397,1,hectorzarate397@urcmac.edu.mx,zaratehector397
6565167a32e56784f0563627,Hector,Alfonso,Zarate,Cirigo,Hombre,20,2003-01-06,ZACH030106HOMBREDFZA22P,398,3,hectorzarate398@urcmac.edu.mx,zaratehector398
6565167a32e56784f0563628,Jose,Pablo,Hidalgo,Sebastian,Hombre,24,1999-01-07,HISJ990107HOMBREDFHI87T,399,3,josehidalgo399@urcmac.edu.mx,hidalgojose399
6565167a32e56784f0563629,Hector,Alfonso,Ruiz,Romero,Hombre,26,1997-01-07,RURH970107HOMBREDFRU47I,400,1,hectorruiz400@urcmac.edu.mx,ruizhector400
6565167a32e56784f056362a,Hector,Alfonso,Espinosa,Cirigo,Hombre,21,2002-01-06,ESCH020106HOMBREDFES29Y,401,2,hectorespinosa401@urcmac.edu.mx,espinosahector401
6565167a32e56784f056362b,Jose,,Ruiz,Sebastian,Hombre,26,1997-01-07,RUSJ970107HOMBREDFRU39X,402,3,joseruiz402@urcmac.edu.mx,ruizjose402
6565167a32e56784f056362c,Jose,Alfonso,Ruiz,Cirigo,Hombre,29,1994-01-08,RUCJ940108HOMBREDFRU85L,403,1,joseruiz403@urcmac.edu.mx,ruizjose403
6565167a32e56784f056362d,Juan ,Alfonso,Ruiz,Sanchez,Hombre,28,1995-01-08,RUSJ950108HOMBREDFRU77R,404,4,juan ruiz404@urcmac.edu.mx,ruizjuan 404
6565167a32e56784f056362e,Juan ,Donaji,Adaya,Romero,Hombre,29,1994-01-08,ADRJ940108HOMBREDFAD58F,405,5,juan adaya405@urcmac.edu.mx,adayajuan 405
6565167a32e56784f056362f,Hector,,Hidalgo,Sanchez,Hombre,22,2001-01-06,HISH010106HOMBREDFHI71P,406,1,hectorhidalgo406@urcmac.edu.mx,hidalgohector406
6565167a32e56784f0563630,Demian,Alfonso,Zarate,Romero,Hombre,20,2003-01-06,ZARD030106HOMBREDFZA94Z,407,1,demianzarate407@urcmac.edu.mx,zaratedemian407
6565167a32e56784f0563631,Demian,Donaji,Hidalgo,Romero,Hombre,24,1999-01-07,HIRD990107HOMBREDFHI25J,408,5,demianhidalgo408@urcmac.edu.mx,hidalgodemian408
6565167a32e56784f0563632,Demian,,Hidalgo,Romero,Hombre,24,1999-01-07,HIRD990107HOMBREDFHI86A,409,3,demianhidalgo409@urcmac.edu.mx,hidalgodemian409
6565167a32e56784f0563633,Juan ,Pablo,Adaya,Cirigo,Hombre,29,1994-01-08,ADCJ940108HOMBREDFAD74K,410,3,juan adaya410@urcmac.edu.mx,adayajuan 410
6565167a32e56784f0563634,Demian,Pablo,Ruiz,Cirigo,Hombre,29,1994-01-08,RUCD940108HOMBREDFRU72Y,411,5,demianruiz411@urcmac.edu.mx,ruizdemian411
6565167b32e56784f0563635,Juan ,,Hidalgo,Sebastian,Hombre,27,1996-01-08,HISJ960108HOMBREDFHI52S,412,4,juan hidalgo412@urcmac.edu.mx,hidalgojuan 412
6565167b32e56784f0563636,Juan ,Alfonso,Hidalgo,Cirigo,Hombre,28,1995-01-08,HICJ950108HOMBREDFHI54F,413,2,juan hidalgo413@urcmac.edu.mx,hidalgojuan 413
6565167b32e56784f0563637,Hector,Rogelio,Zarate,Sanchez,Hombre,29,1994-01-08,ZASH940108HOMBREDFZA25F,414,5,hectorzarate414@urcmac.edu.mx,zaratehector414
6565167b32e56784f0563638,Hector,Donaji,Zarate,Cirigo,Hombre,22,2001-01-06,ZACH010106HOMBREDFZA97G,415,5,hectorzarate415@urcmac.edu.mx,zaratehector415
6565167b32e56784f0563639,Albert,Alfonso,Zarate,Sanchez,Hombre,27,1996-01-08,ZASA960108HOMBREDFZA76S,416,2,albertzarate416@urcmac.edu.mx,zaratealbert416
6565167b32e56784f056363a,Hector,Rogelio,Espinosa,Sanchez,Hombre,23,2000-01-07,ESSH000107HOMBREDFES64M,417,5,hectorespinosa417@urcmac.edu.mx,espinosahector417
6565167b32e56784f056363b,Hector,,Ruiz,Sebastian,Hombre,30,1993-01-08,RUSH930108HOMBREDFRU60F,418,2,hectorruiz418@urcmac.edu.mx,ruizhector418
6565167b32e56784f056363c,Jose,Rogelio,Ruiz,Sanchez,Hombre,25,1998-01-07,RUSJ980107HOMBREDFRU54U,419,4,joseruiz419@urcmac.edu.mx,ruizjose419
6565167b32e56784f056363d,Albert,Rogelio,Adaya,Romero,Hombre,30,1993-01-08,ADRA930108HOMBREDFAD82O,420,4,albertadaya420@urcmac.edu.mx,adayaalbert420
6565167b32e56784f056363e,Albert,Alfonso,Espinosa,Sanchez,Hombre,30,1993-01-08,ESSA930108HOMBREDFES61L,421,5,albertespinosa421@urcmac.edu.mx,espinosaalbert421
6565167b32e56784f056363f,Jose,,Hidalgo,Martinez,Hombre,23,2000-01-07,HIMJ000107HOMBREDFHI94C,422,4,josehidalgo422@urcmac.edu.mx,hidalgojose422
6565167b32e56784f0563640,Juan ,Rogelio,Adaya,Romero,Hombre,27,1996-01-08,ADRJ960108HOMBREDFAD89K,423,1,juan adaya423@urcmac.edu.mx,adayajuan 423
6565167b32e56784f0563641,Demian,,Ruiz,Cirigo,Hombre,21,2002-01-06,RUCD020106HOMBREDFRU23C,424,4,demianruiz424@urcmac.edu.mx,ruizdemian424
6565167b32e56784f0563642,Jose,Alfonso,Hidalgo,Romero,Hombre,30,1993-01-08,HIRJ930108HOMBREDFHI16A,425,5,josehidalgo425@urcmac.edu.mx,hidalgojose425
6565167c32e56784f0563643,Demian,Pablo,Zarate,Sanchez,Hombre,27,1996-01-08,ZASD960108HOMBREDFZA25A,426,3,demianzarate426@urcmac.edu.mx,zaratedemian426
6565167c32e56784f0563644,Demian,Pablo,Espinosa,Sebastian,Hombre,29,1994-01-08,ESSD940108HOMBREDFES41R,427,2,demianespinosa427@urcmac.edu.mx,espinosademian427
6565167c32e56784f0563645,Jose,Pablo,Zarate,Sebastian,Hombre,20,2003-01-06,ZASJ030106HOMBREDFZA30U,428,4,josezarate428@urcmac.edu.mx,zaratejose428
6565167c32e56784f0563646,Hector,Alfonso,Ruiz,Martinez,Hombre,26,1997-01-07,RUMH970107HOMBREDFRU55I,429,2,hectorruiz429@urcmac.edu.mx,ruizhector429
6565167c32e56784f0563647,Jose,Donaji,Ruiz,Martinez,Hombre,23,2000-01-07,RUMJ000107HOMBREDFRU79R,430,5,joseruiz430@urcmac.edu.mx,ruizjose430
6565167c32e56784f0563648,Jose,Pablo,Espinosa,Sebastian,Hombre,25,1998-01-07,ESSJ980107HOMBREDFES94F,431,3,joseespinosa431@urcmac.edu.mx,espinosajose431
6565167c32e56784f0563649,Hector,,Espinosa,Sebastian,Hombre,30,1993-01-08,ESSH930108HOMBREDFES70T,432,2,hectorespinosa432@urcmac.edu.mx,espinosahector432
6565167c32e56784f056364a,Demian,Rogelio,Adaya,Sebastian,Hombre,20,2003-01-06,ADSD030106HOMBREDFAD57M,433,3,demianadaya433@urcmac.edu.mx,adayademian433
6565167c32e56784f056364b,Hector,Donaji,Hidalgo,Cirigo,Hombre,28,1995-01-08,HICH950108HOMBREDFHI91U,434,5,hectorhidalgo434@urcmac.edu.mx,hidalgohector434
6565167c32e56784f056364c,Juan ,Donaji,Adaya,Martinez,Hombre,25,1998-01-07,ADMJ980107HOMBREDFAD11J,435,5,juan adaya435@urcmac.edu.mx,adayajuan 435
